x y
-0.06170579613310395 0.03998295651841956
0.4703532018692766 0.1743512760152094
-0.3083911912472516 -0.3419781406336329
0.20448543918243275 0.14844544434162601
-0.17587817170866502 0.05466517604365616
1.186413670926437 -0.8432781430453083
0.006671716686891833 0.0009427972767186822
-0.18926481836966463 -0.23972092239616896
-0.09889661353103019 -0.014783035051860694
-0.42921919590974605 -0.5676652245530668
0.024926733719146933 0.011029764575023205
0.22622148608291845 -0.8365687610854287
-0.10162126174001437 0.2638124666750199
0.17482756173736574 -0.03659049464257149
-0.1790941936504459 0.4796868523348527
0.05191119380833538 0.4005991174494845
-0.21655324242602642 -0.3831935695626684
-0.35640819806866314 1.549279889498041
-0.264588813560112 0.282871853405197
-0.9486095915132821 0.7914507937872212
-0.12959236538938346 -0.18652103775197953
0.1162112120629895 1.4529035127539207
0.06506786277863114 -0.9227164872548868
0.23277751624768087 -0.7118183168039534
0.2927647940405372 0.14341385955440358
0.12560488201412315 0.45321590686841856
-0.4385998906594973 0.5131570053085351
-0.20750053817139913 0.1195049593896757
0.0036752000662087295 -0.01629313835892734
0.13990547697148442 -0.09525210418555714
-0.16629118422738356 -0.188629562427942
0.5585824670310671 0.7832269773701742
0.8169925878103701 -1.7883607983175984
-0.8453710305167704 0.298785144420762
-0.021884408156741093 0.11159757163786445
0.3262794683203003 0.2892958476428259
0.3884831311164679 -0.046429985782858244
-0.02329101315262869 0.19674505810192008
0.6238486686169159 0.572699163546128
1.4547417536174465 -0.8726938726429291
-0.6890572562887615 -0.21417905877900068
0.21696822361580645 0.5060769924798808
-0.10103069728432891 0.3081655291182672
-0.23054057608438822 0.03398954490603011
-0.21708945871148755 0.5648473466192018
0.06527977480707282 -0.05051234401101439
0.09689850180490582 0.7434518313578244
-0.004665746859250503 -0.2157017270384126
-0.0769778783540514 0.24718580532393414
0.14256405080684842 0.03864489229069685
-1.1451531248725622 0.7173252793704968
0.0978499362017384 0.2826991160260737
0.1436509010685086 0.9530851459145366
0.22355824267217217 0.5713013466332968
-0.08954455692818676 -0.1310913442620033
0.0186534955013002 -0.11777223227408148
-0.015421038298317468 -0.08537075752086405
-0.014843190583075755 -0.015907231938846526
0.35608240946703335 0.027433994006211056
-0.4264128614316755 0.28877291183792214
0.46843401555337566 -0.5969876262786221
-0.027420015577557137 -0.01120456046709888
-0.01536321038862954 0.00028406387460917705
0.008135038958117664 0.08636695413947185
-1.8809652880763597 1.1563863749252037
0.4631449246610765 -0.7739210333291696
0.020069376765141873 0.12850100467267284
-0.37117746420827363 -0.3230332407628009
0.04595454599169606 0.12572966618487086
0.2394865602989769 0.1453738282143097
-0.5935141136160362 -0.4138643121540625
0.15024864136424265 -0.3404549881991686
-0.31461362045953795 -0.5389147583466111
0.11655729599432167 0.5581215091913241
1.1873587474946077 -0.9141227832891217
-0.11606518522865104 -0.013425293834835511
0.8379649374392276 0.8018403215617385
-0.043070284624708036 0.14835169261303946
0.14744187580807386 0.5785323727296715
1.1208876300371173 -1.2365046719817547
-0.24702692267986148 -0.5454517818114832
0.9100366001284905 -0.9866539163847728
-0.20839470970670732 0.23223969620149076
0.20914604354175909 0.21685677372523915
-0.49142878818853675 0.18201867344641856
-0.38979281001444194 -0.5905347884630396
-0.03467917129823474 -0.06650125595224193
-0.11132541897978561 0.11037871783625061
2.3454554368220735 0.866141314228669
0.46081083143202534 0.7904038619256019
0.005450146962261256 -0.05949928060700281
0.2372698533128426 0.4383155449384106
0.316629705222772 -0.15875851880205313
-0.3495965873290319 0.34576173079716105
0.09074473734907407 -0.376782284751951
1.1690772675863395 -0.23073519418644806
-0.8653261105083108 1.2456584545953469
-0.05958190913796831 -0.19141418010990435
0.10387706405408463 0.12156398198902581
-0.022464037392979842 0.13510230015813984
0.5209772853112157 2.4023884507306326
-0.11920514700013264 0.20303300769612137
-0.2602041326595277 0.09106248670105561
0.9250612080362758 1.4169811992407513
0.06637347721920543 0.220507801984371
-0.03058718832506961 -0.20852592773097278
-0.32135263685647214 -0.6630341822255305
0.980014546174038 -1.657556408921694
0.24686508147733352 0.023264709350351274
0.20291728671753664 -0.042481911406724
0.041918589201520445 -0.33960506038716154
0.0840199803111413 -0.16145749625447317
-2.1168216226011713 0.1162290763147154
-0.2731008987793422 0.4291087337408735
-0.5276660439914463 -0.3458741501662355
0.001599708187689996 -0.004265857772354016
-0.42655881238213517 0.07179060322415559
0.07389467532760914 0.20763157368483054
-0.6781064561983582 0.4883082600839844
0.17719416490074738 0.07437182697014744
0.3749015033037059 -0.03330076783870953
-0.4583684584565382 -0.05810435627130675
1.0566772683288745 0.2553583299639
0.9049779284340694 0.9025555779638617
-0.6243169502665632 -0.05365414369133005
0.0029507306432431987 -0.02689151058854597
0.26689141698905333 0.034548794051986256
0.3524673783037553 -1.0488078622271317
0.8187606984685942 -1.159494421069089
1.7106114204410583 2.0554559249333657
0.19411186732821084 -0.5386534660796788
0.3424666356541789 -0.308502495337548
0.02117107129496467 0.08771390889886857
0.3724102250790254 0.3454863185398293
-0.42053000023509446 0.19481598954461674
-0.08411888323493875 0.08799972955090975
-0.006603359688115261 0.0065744570889109955
-0.16105103300529447 0.03858997897683269
-0.36362273887524665 0.2495645026341933
0.6328473523432149 -0.7669034842721133
-0.8262865451477512 0.9082658109574204
0.42121915344083966 -0.8344275701270752
-0.9578545019468054 -0.8782978347023721
1.9523695676612784 -0.0692259965265122
0.37815799878814743 -0.7522867084239356
-0.7567934376118145 0.06679174616302783
1.5771047175022472 0.7534714545612398
-0.04344974227146692 -0.0015201172490665721
-0.023679499633431047 0.022397815250246037
-0.35770679225202706 -1.39309939100201
0.3569919812327272 -0.7104420325311597
-0.35958438621387584 0.8613482685731502
-0.1357329721593914 0.10278477800666985
1.294998889044463 -0.46985388804853445
-0.06310840346020805 0.2602991923978433
-0.09157374448496478 0.4912479930668395
-0.15177304494646235 0.4683674850827718
0.6195795237377855 2.365327473352742
0.3539374817498657 -0.2062573494830605
0.9676507095416594 -0.24643999143028952
1.257485038931013 -0.21111562217388846
-0.1341643019641785 0.11697857529137237
0.3396774133852064 -0.2730420692810041
0.005116488707176923 0.32941818427357644
-0.8006630443296523 -1.643840799619299
-0.22209905677521902 -1.5007343140291574
-1.1208248756521881 0.43800013072977084
-0.1209473634967359 -0.3815009167019706
-0.06376499017527748 0.17032121886108031
0.09870243226846599 0.3706818743178921
-0.19192207590017923 -0.3271669596562309
-0.3183956227678327 0.15832577689951513
0.3980086749524726 -0.19944463083789693
1.5987719581260182 0.17342740584725239
-0.12484030850596163 0.4014753044661049
-0.22704821413047463 -0.0196375894544567
-0.5245175885403233 0.40281484514416727
-0.26088735251543055 -0.9638832152313868
-0.2712824333079769 -0.5749856135494389
-0.12527419361169878 0.17223775929515425
0.02276248706649837 0.08014676849955377
0.22203155224776805 -0.5859397447457434
-0.4738331885055729 1.1968322072372142
0.12898878595016094 -0.3307672098821804
0.31215729828127664 0.968871550257184
-0.24696831427159227 0.07665781049562312
-0.1251174383342902 0.05370695980106634
-0.019079439181883172 -0.020350920504510376
-0.16179478976166217 -0.050168654236752146
0.9213818834165534 -0.6302106896458716
0.3360201142206234 -0.007712121543453151
-0.9575208219715083 -1.0183671336773557
-0.038579771623446876 0.034465246833354266
0.2682305377769051 0.06221516235622806
0.4849209165115175 0.5112689719114802
0.2607425915596445 -0.047032111022878464
0.16997529340564077 -0.07840185031803619
1.8926002219644127 0.05945264475710238
-0.5598989220691639 0.1453399451270171
-0.47218134934987677 -0.39963672671457917
0.875618395477831 1.2452870439014465
-0.7457261931726453 0.4526614880674131
-0.04164019802663526 -0.09120739351937324
0.2077725380384251 0.11562221201653436
0.044722356963311345 -0.06803322935842264
-0.01068757030448953 -0.19730364135041503
0.03748045926119986 -0.028648856268019746
1.0083638535040194 -0.5111302141193181
-0.16836862742826597 -0.009292313911166741
-0.13907802945870668 0.055108404130493414
1.0671378115006454 -0.6597190300072076
0.4164122780586275 -0.4739715046177126
0.3999227686436944 0.6244216885162148
0.17611408793652197 0.13103480381985952
-0.9052993589389411 -0.30222885627004376
-0.47097136535228 -1.2980416930692393
-1.0145712647724596 -0.7099793193195572
0.07242165710391259 0.5514790907524437
-0.13622116435883813 -0.7005335062840629
0.343522832292359 -0.25319194533967765
-0.2136721955688929 -0.9867605527108978
0.7162017541893767 -0.743443219019616
-0.0011447885944777167 -0.2934958787922844
0.24436370759206455 0.4010896426323822
0.684086582095791 0.4847925137462924
-0.5286846081647621 0.2188227986400268
0.07618540993932378 0.26533083630064846
-0.18533792816696884 0.26883775848342506
0.652028966172428 -0.5704776421238993
-0.1477614191748775 -0.3317114767419493
-0.36958757173541046 0.7603778094027714
0.15318898023084118 -0.3170463590058377
-0.09449603467428769 -0.4757994422669214
-1.3428277637767707 -0.5352308107841358
-0.37341925144440424 0.21623060464276447
1.1565918133605582 0.2450760126074025
-0.028665759419897043 -0.11862106151740708
0.2617778073094346 -0.4947340381349983
1.8806368690715953 0.7072447896956521
-0.12772420713684485 -0.13558740483450926
-0.4614238058427345 -0.12940883994616978
0.03902893022581605 0.33574910968974025
-0.03298867989257519 1.5535777689109675
0.20504898077548891 -1.150480873963477
-0.14547828108535105 -0.515578784810482
0.7743267245478446 0.27816155842806695
-0.016296032673638515 0.04315717300545488
-0.34443661842377754 -0.13957444511145783
2.5601136954903647 -0.08913600911331199
0.4232471538033561 0.1243089158724929
-0.12397743851010214 -0.030857825500873647
-0.1964950641080279 -0.013838669394578873
2.224337400929392 -1.23428376751654
-0.12720732302205667 -2.3832640826552955
-0.004753744140759628 -0.0973393012788914
-0.060861997992254176 0.14650336079867074
0.18190206297351713 -0.3472438620004637
-0.1725853961871693 0.1564446876477988
-0.33702747627707746 -0.6097917079974694
-0.6591334809935233 -0.24950266219175443
0.07679634537397953 0.27958076933727644
-0.4389062124513172 -0.14411269003772745
-0.3298742498689072 0.5147915785522469
0.8668163710316326 0.40393771438516185
0.8224569118818414 -0.287069342129618
-0.5995653517570523 0.5876244972050121
-0.151485016617998 0.10709202875652153
1.069005413020252 -0.7744576669083779
0.7434992383252838 -0.33498836956827865
0.014340661447700364 -0.08304279495039694
0.03901456178909928 0.4097753451442387
-0.2386574129867322 0.5413144588722745
2.1101468366163516 -0.34943080925229114
-0.4633761774012941 0.7535134260495496
0.1941878807323145 -0.6055861889127783
-0.4791176021322713 -1.391177362206883
-0.44815477707372336 -0.42400784632988386
0.3681185720526578 -0.153720101459489
0.22359969891953765 -0.11571597829399989
0.10555682021659267 -0.06660934429345473
-0.012466568717650313 -0.00822012055144641
0.12493455337109385 -0.44371704396990386
-0.3127754454009687 1.0290953843170865
-0.5194405234107488 0.3418013552886455
0.5292153768574441 -0.9742000902629482
0.8604724715451737 1.5198901557465994
0.16741223664331764 0.6719636179966176
0.1957392281186993 -0.9061235576610007
-0.5878618341799341 -0.03526672141251845
0.32472704695640864 -0.4055886257379014
1.0607904171313491 0.20998194692690442
-0.6662210569399891 0.1824237382539702
-1.1992546116743645 0.7684850473408734
-0.07802332428367165 0.0016868708627030115
-0.45718354005591544 0.7423132491022796
-0.1493608941009015 -0.06659373842176834
0.00992059868409047 0.19031623555055616
1.2923426811368726 0.6976330828692409
0.6217898369271682 -0.42790353537388226
-0.36651131774821805 -0.8574198563416886
-1.0750500307175554 0.49157785473910437
0.9068201755857527 -0.4286153760292118
0.6824415329248827 0.30548416668819556
1.0863982941132875 0.25577891740601
-0.41541781158576657 0.1319407160046283
-0.2367695959565004 -0.10768431248958402
0.05862311364943829 -0.06538657338022069
-0.03517536802518728 -0.26458327649613167
0.027967863647749096 0.013961108301123407
0.21069654531967863 0.013931478785231023
-0.006853849668842422 0.04266575669242132
-0.6026009765596467 0.13524289278500673
0.06459136893331913 -0.2004592821190774
-1.0622330819094126 -1.2820054016149833
0.21277714352856217 0.5674178183950502
-0.017051722919466574 -0.02169273213758346
0.09241362230549356 -0.03292787272861198
-0.6523974820196684 0.4771757612631164
0.6957396380981496 -0.20648693968098542
-0.006866643876839633 0.0018416425063071638
0.006912271816672601 0.010788604045779268
0.4882113452200166 0.4819711219437442
0.01718267192131773 0.02989427509560524
0.875410543981762 -0.055656138318581586
-0.23420370209276953 -0.1921061064283657
-0.2857349122595444 0.1047173421614295
0.08821790446956727 0.14477628967089687
0.003769101564482181 -0.0157630564328734
0.16599295362331845 0.3991995860256993
-0.2556539183102615 -0.15722258633185476
0.0020659669728269646 0.008183225592067363
0.48011618550171864 -0.08588212010512586
0.59849329668675 1.074921102261512
-1.3822226173224137 0.5214217667321147
-0.46693453133391527 -0.04145526880706604
-0.25467917789701033 -0.7421942219842449
1.1996833610322601 -0.3672657398846202
0.08088683016020741 0.06342165172309135
-0.0939813169580666 -0.24243024743668312
-0.10876394288504289 0.08093872808958193
-0.6190013146767969 -0.3712971069400869
-0.14679033201814132 1.2956138957640435
-0.46599873509229406 0.03775088116236496
0.26245318127842876 0.30195729970543833
-1.3619467452067167 -0.8451047955019103
0.25408178968406503 0.2548610286123355
-0.3109004553280074 0.1096425566100071
0.3747585126888473 0.5488079458492314
0.3688895709670528 -1.4105529935372532
-1.3276913042384668 -1.1444144771892026
-0.03265117204964951 -0.0017229645474381191
-0.23377372371656518 -1.427791873778443
0.2669732388952196 -0.2635478929342708
-0.05494148184796524 0.27537957602442015
-0.011519621079638014 -0.024899436395178533
-0.33016386780623225 -0.45505525347632514
0.3390723930008526 -0.7642383259967613
0.13985650021008428 0.4166970046470709
-0.7719411887215516 -2.0725955982442636
-0.2309110186516896 0.03205874723326696
0.18998286844077633 -0.7676759840754753
-1.4506953464651118 0.5471947329203564
0.08102971961095375 0.058664064733126846
-1.3379682187458548 0.467533766287999
-0.00536611214144782 -0.0040268338449900055
-0.3030103677171498 0.04889307823494172
-0.10870728847062634 0.8233940621479267
0.4607335269922121 -0.03639338372484792
0.33191945574730797 -0.3626172468633061
-0.8703844732536501 -0.3251311982683529
0.07566647116509063 0.27017746798007625
-0.3088208182609965 -0.3529854240531773
0.09023642931269159 0.22243783357949817
-0.04866193873832642 -0.20834292763284817
0.1415250526991348 -0.12254599121272278
0.5079126246878418 -0.9110730408027641
0.05727162665508337 0.01271210832628272
-0.46877837757700463 1.1981382255733963
0.09158534865667196 -0.08737064814457277
-0.8244467441515052 0.05015858083568636
-0.23810519111994027 -0.440515920242811
-1.1498414884372263 1.0730935858881163
0.3649313020004459 -0.17787814560606166
0.5984259625380198 1.2086538837273844
0.19536783458229381 -0.11863087553488537
-0.5633346330615846 0.3529735937443145
-0.46862501824253294 -0.03146066939809191
0.06526198245705855 -0.03839380362624553
-0.7839961287428799 0.8941796933835646
-0.13936619017711455 -0.15541731045604784
0.05845529094240033 0.019535083480131853
0.2904194721055535 -0.6789746290523785
0.8229749105458634 -0.7890867907009989
-0.06000716887249176 0.30897684290947236
-0.3442796431729974 -0.08452873637241029
-0.9048161674183413 0.8486634608918592
-0.2700567615671692 1.0216971820791334
0.7351155538524284 0.4171530730714531
0.0468442173175268 0.18139633001637462
0.2963006728441385 0.053429936999912726
0.0009866767173993996 0.005548587362592688
-0.6447055539756078 0.2736863845421101
-0.24619545803091702 -0.056515082528551225
-0.1964723700588122 0.9850519626338746
0.21442028211335068 0.6609392247648103
